,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2701,Scarborough Village West,43.740615000000005,-79.208887,South marine park,43.737849,-79.204062,Park
2702,Newtonbrook,43.790104,-79.4197497,Daldongnae,43.78972879937165,-79.41810431599762,Asian Restaurant
2703,Newtonbrook,43.790104,-79.4197497,B.B. Cafe,43.79111742415979,-79.41807777426489,Café
2704,Newtonbrook,43.790104,-79.4197497,Tea va See,43.79037834365394,-79.41803762356207,Hookah Bar
2705,Newtonbrook,43.790104,-79.4197497,Super Khorak,43.792022570408164,-79.41845328363344,Grocery Store
2706,Newtonbrook,43.790104,-79.4197497,The Fry,43.78890902851442,-79.41809118521579,Korean Restaurant
2707,Newtonbrook,43.790104,-79.4197497,Altonia Kebob,43.79121308121634,-79.41799377823828,Middle Eastern Restaurant
2708,Newtonbrook,43.790104,-79.4197497,Kookminhakgyo,43.788973568853926,-79.41817848957463,Korean Restaurant
2709,Newtonbrook,43.790104,-79.4197497,Tim Hortons,43.78934530778049,-79.41710613931667,Coffee Shop
2710,Newtonbrook,43.790104,-79.4197497,Yogoberri,43.79054894709088,-79.41827945932056,Dessert Shop
2711,Newtonbrook,43.790104,-79.4197497,Iranian Plaza,43.791380293653745,-79.4181635058563,Shopping Mall
2712,Newtonbrook,43.790104,-79.4197497,Popeyes Louisiana Kitchen,43.79235798951143,-79.41847822794443,Fried Chicken Joint
2713,Newtonbrook,43.790104,-79.4197497,Red Rose Pâtisserie,43.79328506411372,-79.41902694774895,Café
2714,Newtonbrook,43.790104,-79.4197497,Katsuya,43.790063017770166,-79.41812192412795,Japanese Restaurant
2715,Newtonbrook,43.790104,-79.4197497,Cho Won Family Restaurant,43.786968081146675,-79.41797655377844,Korean Restaurant
2716,Newtonbrook,43.790104,-79.4197497,Soul Cafe,43.7868867160622,-79.4181646485817,Café
2717,Newtonbrook,43.790104,-79.4197497,Ichiban Sushi,43.79451074517962,-79.4197226256861,Sushi Restaurant
2718,Newtonbrook,43.790104,-79.4197497,Subway,43.78926656908989,-79.41756010589164,Sandwich Place
2719,Newtonbrook,43.790104,-79.4197497,TD Canada Trust,43.78719163185994,-79.41747139830699,Bank
2720,Newtonbrook,43.790104,-79.4197497,Tim Hortons,43.7943859,-79.4198381,Coffee Shop
2721,Newtonbrook,43.790104,-79.4197497,Pizza Hut,43.78936425307035,-79.41760891311898,Pizza Place
2722,Newtonbrook,43.790104,-79.4197497,Pizza Pizza,43.79133278936659,-79.41877222612557,Pizza Place
2723,Newtonbrook,43.790104,-79.4197497,Coffee Time,43.7871378128979,-79.41749708443858,Coffee Shop
2724,Newtonbrook,43.790104,-79.4197497,The Beer Store,43.794269,-79.4201424,Beer Store
2725,Newtonbrook,43.790104,-79.4197497,Zaffron Restaurant,43.79366859989044,-79.41920569401599,Middle Eastern Restaurant
2726,Newtonbrook,43.790104,-79.4197497,Earth Indian Restaurant,43.787524015599615,-79.41746600913505,Indian Restaurant
2727,Newtonbrook,43.790104,-79.4197497,Kenzo Ramen,43.793332806758755,-79.41919154575643,Ramen Restaurant
2728,Newtonbrook,43.790104,-79.4197497,Altona Kebab,43.79123020687757,-79.41817503033371,Middle Eastern Restaurant
2729,Newtonbrook,43.790104,-79.4197497,shirini bibi,43.791141510009766,-79.41789245605469,Café
2730,Willowdale,43.7711708,-79.4197497,Wasaga Beach,43.769441231137826,-79.41780677972493,Beach
2731,Willowdale,43.7711708,-79.4197497,Dempsey Park,43.769990644835815,-79.41903691758742,Park
2732,Willowdale,43.7711708,-79.4197497,Mezza Notte Trattoria,43.772668550211286,-79.41402189357514,Italian Restaurant
2733,Willowdale,43.7711708,-79.4197497,Gibson Park,43.768906,-79.415474,Park
2734,Downsview Central,43.732256,-79.49338499999998,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
2735,Downsview Central,43.732256,-79.49338499999998,Skin City Spa,43.73257688209688,-79.4877576828003,Health & Beauty Service
2736,Studio District,43.65839500000001,-79.338965,Leslieville Pumps,43.66089221309069,-79.34062599380812,Sandwich Place
2737,Studio District,43.65839500000001,-79.338965,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
2738,Studio District,43.65839500000001,-79.338965,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
2739,Studio District,43.65839500000001,-79.338965,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
2740,Studio District,43.65839500000001,-79.338965,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
2741,Studio District,43.65839500000001,-79.338965,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
2742,Studio District,43.65839500000001,-79.338965,Hooked,43.66040731524296,-79.34325721641623,Fish Market
2743,Studio District,43.65839500000001,-79.338965,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
2744,Studio District,43.65839500000001,-79.338965,District 28,43.65517388160507,-79.34059760137761,Coworking Space
2745,Studio District,43.65839500000001,-79.338965,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
2746,Studio District,43.65839500000001,-79.338965,Mean Bao,43.66141729879085,-79.34020909620433,Chinese Restaurant
2747,Studio District,43.65839500000001,-79.338965,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
2748,Studio District,43.65839500000001,-79.338965,Ascari Enoteca,43.66205431604801,-79.33545691089822,Italian Restaurant
2749,Studio District,43.65839500000001,-79.338965,Sweat & Soda,43.66185374187197,-79.33619591158853,Café
2750,Studio District,43.65839500000001,-79.338965,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
2751,Studio District,43.65839500000001,-79.338965,Reliable Halibut and Chips,43.66092959894909,-79.34086306317265,Seafood Restaurant
2752,Studio District,43.65839500000001,-79.338965,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
2753,Studio District,43.65839500000001,-79.338965,Starbucks,43.66064023149168,-79.34246131061278,Coffee Shop
2754,Studio District,43.65839500000001,-79.338965,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
2755,Studio District,43.65839500000001,-79.338965,Lil' Baci,43.6605116572649,-79.34315072724176,Italian Restaurant
2756,Studio District,43.65839500000001,-79.338965,braised,43.660451867292366,-79.34334606916272,American Restaurant
2757,Studio District,43.65839500000001,-79.338965,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
2758,Studio District,43.65839500000001,-79.338965,Delica Kitchen,43.66080581509536,-79.34150197940215,Café
2759,Studio District,43.65839500000001,-79.338965,Arts Market,43.66206529675364,-79.33545707506765,Arts & Crafts Store
2760,Studio District,43.65839500000001,-79.338965,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
2761,Studio District,43.65839500000001,-79.338965,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
2762,Studio District,43.65839500000001,-79.338965,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
2763,Studio District,43.65839500000001,-79.338965,7-Eleven,43.660897,-79.340159,Convenience Store
2764,Studio District,43.65839500000001,-79.338965,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
2765,Studio District,43.65839500000001,-79.338965,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
2766,Studio District,43.65839500000001,-79.338965,Sushi Marche,43.66203302961754,-79.3356260245806,Sushi Restaurant
2767,Studio District,43.65839500000001,-79.338965,Remarkable Bean Leslieville,43.662010192871094,-79.33570861816406,Café
2768,Studio District,43.65839500000001,-79.338965,Tim Hortons,43.6543669,-79.3373594,Coffee Shop
2769,Studio District,43.65839500000001,-79.338965,Showline Studios,43.655998073419916,-79.33473155784823,Performing Arts Venue
2770,Bedford Park,43.7301254,-79.41130720000001,Pizza Pizza,43.731952,-79.415019,Pizza Place
2771,Bedford Park,43.7301254,-79.41130720000001,Jamba Juice,43.731343087220075,-79.41589405142237,Juice Bar
2772,Bedford Park,43.7301254,-79.41130720000001,Dolce & Gourmando Inc,43.726052,-79.411329,Gift Shop
2773,Lawrence Manor East,43.7280111,-79.43944590000001,The Park,43.72729817149752,-79.43758964719355,Park
2774,Lawrence Manor East,43.7280111,-79.43944590000001,Baycrest Arena,43.72914008234731,-79.44304777697641,Skating Rink
2775,Lawrence Manor East,43.7280111,-79.43944590000001,Sportchek,43.7303860247442,-79.44211365913375,Gym / Fitness Center
2776,Lawrence Manor East,43.7280111,-79.43944590000001,Baycrest Park,43.72871876166545,-79.44501488823927,Playground
2777,Del Ray,43.7133247,-79.42865309999998,Second Cup,43.71321621459695,-79.43199466756658,Coffee Shop
2778,Del Ray,43.7133247,-79.42865309999998,TD Canada Trust,43.71221158421207,-79.42823254003707,Bank
2779,Del Ray,43.7133247,-79.42865309999998,Shoppers Drug Mart,43.71265154175745,-79.42803977796558,Pharmacy
2780,Keelesdale,43.6890054,-79.4788256,Ross' No Frills,43.68711461444805,-79.48357417237993,Grocery Store
2781,Keelesdale,43.6890054,-79.4788256,Subway,43.69000119168634,-79.4757628440857,Sandwich Place
2782,Keelesdale,43.6890054,-79.4788256,Keelesdale North Park,43.687162350363224,-79.48032231759423,Park
2783,Keelesdale,43.6890054,-79.4788256,Variety And Video,43.69010467761434,-79.47514269388671,Convenience Store
2784,Keelesdale,43.6890054,-79.4788256,Dollar Tree,43.6902962,-79.4746668,Discount Store
2785,Keelesdale,43.6890054,-79.4788256,Vin Bon Rogers,43.6857232423511,-79.477197001721,Wine Shop
2786,Keelesdale,43.6890054,-79.4788256,El Nahual,43.6907629,-79.4737993,Restaurant
2787,Mount Dennis,43.687076,-79.48983299999998,Super Coffee,43.68686134703151,-79.48960043952441,Coffee Shop
2788,Mount Dennis,43.687076,-79.48983299999998,TTC Bus #89 Weston,43.68864218563354,-79.48998320874136,Bus Line
2789,Mount Dennis,43.687076,-79.48983299999998,Domino's Pizza,43.68775347999112,-79.49163078600924,Pizza Place
2790,Mount Dennis,43.687076,-79.48983299999998,Caplan Miele Gallery,43.68641645778968,-79.48867061763234,Furniture / Home Store
2791,Mount Dennis,43.687076,-79.48983299999998,Caplan's Appliances,43.686343,-79.488044,Furniture / Home Store
2792,Mount Dennis,43.687076,-79.48983299999998,The Irish Rose Pub,43.684999,-79.485538,Pub
2793,Mount Dennis,43.687076,-79.48983299999998,Coffee Time,43.689527376543786,-79.4940142286444,Coffee Shop
2794,Mount Dennis,43.687076,-79.48983299999998,Eglinton Flats Tennis,43.68495067400644,-79.49468260217652,Tennis Court
2795,Silverthorn,43.6879613,-79.467576,Caldense Bakery,43.691993244478795,-79.46751193333793,Dessert Shop
2796,Silverthorn,43.6879613,-79.467576,Money Mart,43.69034605113051,-79.47238523508997,Check Cashing Service
2797,Silverthorn,43.6879613,-79.467576,Bert Robinson Park,43.68810982876192,-79.46150839424742,Park
2798,Silverthorn,43.6879613,-79.467576,everlast nails,43.692440621938196,-79.4680511333133,Spa
2799,Emery,43.742130100000004,-79.54067380000001,Panino Cappuccino,43.7383895,-79.5393467,Café
2800,Emery,43.742130100000004,-79.54067380000001,Shell's Food Store,43.7401206464892,-79.5402264474719,Grocery Store
2801,Emery,43.742130100000004,-79.54067380000001,Mi Pueblo,43.739466575344274,-79.53889811118543,Latin American Restaurant
2802,Emery,43.742130100000004,-79.54067380000001,Dollar Tree,43.73918047709298,-79.53900240275159,Discount Store
2803,Humberlea,43.721319,-79.53321690000001,Sunset Aluminum,43.722971,-79.53222,Construction & Landscaping
2804,Humberlea,43.721319,-79.53321690000001,Strathburn Park,43.721765047523654,-79.53285448549357,Baseball Field
2805,Humberlea,43.721319,-79.53321690000001,Becker's Milk,43.72070202875274,-79.5369926023078,Convenience Store
2806,Humberlea,43.721319,-79.53321690000001,Mr. Air Heating and Cooling,43.721083650798114,-79.53717470169067,Home Service
2807,Humberlea,43.721319,-79.53321690000001,Na Bona Pizza,43.720359082853214,-79.53720198421844,Italian Restaurant
2808,Birch Cliff,43.6875,-79.269444,Jatujak,43.688420506662354,-79.2700732547006,Thai Restaurant
2809,Birch Cliff,43.6875,-79.269444,TD Canada Trust,43.68812971490481,-79.27081440741404,Bank
2810,Birch Cliff,43.6875,-79.269444,Wimpy's Diner,43.68904771098145,-79.26948627518628,Diner
2811,Birch Cliff,43.6875,-79.269444,Dollarama,43.688139,-79.270603,Discount Store
2812,Cliffside West,43.7023144,-79.250164,Duckworth's Fish & Chips Ltd,43.70541557464885,-79.2523076718896,Fish & Chips Shop
2813,Cliffside West,43.7023144,-79.250164,Ikki Sushi Japanese And Cuisine,43.706561003837585,-79.25149470661424,Sushi Restaurant
2814,Cliffside West,43.7023144,-79.250164,Tim Hortons,43.7058620383222,-79.2520015686751,Coffee Shop
2815,Cliffside West,43.7023144,-79.250164,Shoppers Drug Mart,43.70675297741485,-79.25052491028502,Pharmacy
2816,Cliffside West,43.7023144,-79.250164,Days Inn Toronto East Scarborough,43.70150450926076,-79.25382890385508,Hotel
2817,Cliffside West,43.7023144,-79.250164,Vipei,43.70475277397929,-79.2521767496029,American Restaurant
2818,Cliffside West,43.7023144,-79.250164,NAFB (North American Fish Breeders),43.70496,-79.25248,Pet Store
2819,Cliffside West,43.7023144,-79.250164,Domino's Pizza,43.70580184178694,-79.25117463725722,Pizza Place
2820,Willowdale South,43.7711708,-79.4197497,Wasaga Beach,43.769441231137826,-79.41780677972493,Beach
2821,Willowdale South,43.7711708,-79.4197497,Dempsey Park,43.769990644835815,-79.41903691758742,Park
2822,Willowdale South,43.7711708,-79.4197497,Mezza Notte Trattoria,43.772668550211286,-79.41402189357514,Italian Restaurant
2823,Willowdale South,43.7711708,-79.4197497,Gibson Park,43.768906,-79.415474,Park
2824,Downsview Northwest,43.732256,-79.49338499999998,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
2825,Downsview Northwest,43.732256,-79.49338499999998,Skin City Spa,43.73257688209688,-79.4877576828003,Health & Beauty Service
2826,Roselawn,43.705690000000004,-79.42398370000001,Belt Line Trail,43.70439621919196,-79.4242537010372,Trail
2827,Roselawn,43.705690000000004,-79.42398370000001,Forest Hill Arena,43.704289109749816,-79.42036702009155,Skating Rink
2828,Roselawn,43.705690000000004,-79.42398370000001,Rexall,43.70431696662424,-79.42551010614275,Pharmacy
2829,Roselawn,43.705690000000004,-79.42398370000001,TTC Bus stop #7 #33,43.703592,-79.425989,Bus Stop
2830,Roselawn,43.705690000000004,-79.42398370000001,Love Psychic Toronto,43.707283278708395,-79.42686885595322,Astrologer
2831,The Junction North,43.666612,-79.468614,The Sweet Potato,43.665405425838244,-79.4692294738573,Grocery Store
2832,The Junction North,43.666612,-79.468614,famous last words,43.665181,-79.468471,Speakeasy
2833,The Junction North,43.666612,-79.468614,Shamone,43.66553289652722,-79.46815550572384,Bar
2834,The Junction North,43.666612,-79.468614,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
2835,The Junction North,43.666612,-79.468614,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
2836,The Junction North,43.666612,-79.468614,When the Pig Came Home,43.66547728416018,-79.47065053444993,Deli / Bodega
2837,The Junction North,43.666612,-79.468614,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
2838,The Junction North,43.666612,-79.468614,3030 Dundas,43.66557380985307,-79.47037575268513,Bar
2839,The Junction North,43.666612,-79.468614,Curry Twist,43.66558068434231,-79.47054074311107,Indian Restaurant
2840,The Junction North,43.666612,-79.468614,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
2841,The Junction North,43.666612,-79.468614,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
2842,The Junction North,43.666612,-79.468614,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
2843,The Junction North,43.666612,-79.468614,Breathe Yoga Studio,43.66578399036315,-79.46844069580487,Yoga Studio
2844,The Junction North,43.666612,-79.468614,Bunner's Bake Shop,43.66553598145282,-79.47151288405423,Bakery
2845,The Junction North,43.666612,-79.468614,Vesuvio's Pizzeria & Spaghetti House,43.66552957134298,-79.46978423972531,Italian Restaurant
2846,The Junction North,43.666612,-79.468614,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
2847,The Junction North,43.666612,-79.468614,Ice Cream Junction,43.665529400721674,-79.4730527902899,Ice Cream Shop
2848,The Junction North,43.666612,-79.468614,Full Stop,43.66554719312273,-79.46786243242255,Café
2849,The Junction North,43.666612,-79.468614,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
2850,The Junction North,43.666612,-79.468614,Junction Farmers' Market,43.665486628304485,-79.46811754565887,Flea Market
2851,The Junction North,43.666612,-79.468614,Delight,43.66552227429553,-79.47062378703758,Dessert Shop
2852,The Junction North,43.666612,-79.468614,SMASH,43.665496255078395,-79.46553722469592,Antique Shop
2853,The Junction North,43.666612,-79.468614,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
2854,The Junction North,43.666612,-79.468614,Cut the Cheese,43.665399984019786,-79.4660188809358,Sandwich Place
2855,The Junction North,43.666612,-79.468614,Organic Garage,43.667556,-79.46466,Organic Grocery
2856,The Junction North,43.666612,-79.468614,The Good Neighbour,43.66257807131982,-79.4709859073286,Café
2857,The Junction North,43.666612,-79.468614,Little Fish,43.665540395201056,-79.47234247976044,Bakery
2858,The Junction North,43.666612,-79.468614,Crema Coffee Co.,43.66543423757319,-79.47213703014219,Coffee Shop
2859,The Junction North,43.666612,-79.468614,Lucy Nails,43.66546666817928,-79.4714906407299,Nail Salon
2860,The Junction North,43.666612,-79.468614,Fat Louie's BBQ,43.66932673950346,-79.46916626397906,Food Truck
2861,The Junction North,43.666612,-79.468614,Tim & Sue's No Frills,43.66449894808741,-79.46867798396231,Grocery Store
2862,The Junction North,43.666612,-79.468614,Annette Food Market,43.662456516546676,-79.4709790090443,Italian Restaurant
2863,The Junction North,43.666612,-79.468614,Metropolis Living,43.665405,-79.468844,Antique Shop
2864,The Junction North,43.666612,-79.468614,Pho Huong,43.665317424998065,-79.46854833967228,Vietnamese Restaurant
2865,The Junction North,43.666612,-79.468614,Lan Sushi,43.665507174321554,-79.46882453117938,Sushi Restaurant
2866,The Junction North,43.666612,-79.468614,Dirty Food Eatery,43.66551362745244,-79.47198047941576,Breakfast Spot
2867,The Junction North,43.666612,-79.468614,Starbucks,43.66536463884942,-79.47201706310184,Coffee Shop
